name,combo
OMBERG,2-4-6
ONWELLER,7-7-5
ORTGIESEN,7-6-4
PALESTINI,6-9-6
PALKKI,1-5-6
PARDINAS,2-8-1
PARMERLEE,7-5-3
PAUZA,5-6-2
PAYSEN,6-2-8
PAZZAGLIA,3-6-9
PELELLA,2-7-9
PELLIGRINO,2-7-9
PEMRICK,5-7-3
PENDZICH,5-8-4
PENNETTA,2-3-5
PESL,5-2-7
PETKER,1-2-3
PIERORAZIO,9-6-6
PISTRITTO,6-5-2
PIVNICK,9-3-3
PLUES,8-2-1
PODLOGAR,4-3-7
POHREN,2-2-4
PONSELL,2-1-3
POTGETER,7-9-7
PRAGLE,6-8-5
PRIEGEL,1-8-9
PURKAPILE,9-1-1
RADECK,6-9-6
RAJAMANI,3-1-4
RAKOFF,7-5-3
RANGNOW,7-4-2
REBOK,2-4-6
REDDAWAY,7-4-2
REFSLAND,6-1-7
RENKENBERGER,2-3-5
REUSCHE,4-3-7
RHEINECKER,6-9-6
RINCHIUSO,9-8-8
RIVELAND,6-7-4
ROMBALSKI,7-3-1
ROMME,2-8-1
ROOMSBURG,6-5-2
RUEFER,4-6-1
RUEVE,4-4-8
RUTAR,4-2-6
RYKSE,5-1-6
RYMUT,3-4-7
SABEC,6-6-3
SABELL,6-9-6
SAILSBURY,4-5-9
SANTAMORE,4-3-7
SANTELIZ,6-1-7
SARDESON,3-2-5
SATKO,7-5-3
SCHALCK,1-2-3
SCHAMENS,6-4-1
SCHANAMAN,3-8-2
SCHEFTER,1-2-3
SCHLINKERT,5-6-2
SCHORY,6-1-7
SCHUEMAN,9-3-3
SCHUGEL,8-4-3
SCHUPPAN,4-4-8
SCHUSSMAN,4-5-9
SEIGARS,6-9-6
SEMINO,2-1-3
SEMMER,1-9-1
SERIGNESE,6-5-2
SESTRICH,5-6-2
SETINA,6-8-5
SHELBURG,8-3-2
SHELTROWN,2-6-8
SHIRLING,9-6-6
SILVAGGIO,7-4-2
SIRIO,6-1-7
SKARIE,6-3-9
SKRABAK,2-7-9
SLIMICK,9-4-4
SOENEN,7-2-9
SOMBKE,2-9-2
SOMODI,3-9-3
SOMSEL,2-9-2
SPARAGNA,3-2-5
STAEHELI,2-5-7
STEPKE,1-3-4
STERIO,2-3-5
STEUDLER,4-1-5
STOCKEBRAND,3-1-4
STOPPENHAGEN,8-6-5
STROPPEL,2-2-4
STROUBE,5-5-1
STROZESKI,2-5-7
STRUP,3-1-4
SULOFF,9-7-7
SUROVEC,5-8-4
SUTTELL,8-2-1
SWINHART,1-3-4
SZCZECHOWSKI,2-3-5
SZEMBORSKI,2-9-2
TABEEK,2-6-8
TABEL,6-7-4
TAHMASIAN,3-2-5
TALBERG,6-5-2
TAMBORINI,7-4-2
TARDIBUONO,7-4-2
TATTRIE,6-6-3
TIEBEN,1-9-1
TIMPANI,1-9-1
TODINO,3-2-5
TOENNIS,2-4-6
TOMSKI,6-9-6
TORRENTO,8-9-8
TOVSEN,2-3-5
TRAGLIA,2-3-5
TRANSFIGURACION,2-2-4
TRAXINGER,6-2-8
TRIDLE,5-9-5
TSUKERMAN,9-5-5
TURCIC,3-8-2
TWARDOSKI,7-5-3
ULIK,3-5-8
UNIACKE,9-1-1
VANBURKLEO,6-7-4
VANDETTA,7-8-6
VANDORAN,8-9-8
VERBARG,6-4-1
VICCHIO,6-9-6
VINNIK,9-7-7
VOLMERING,2-5-7
VOLPONI,3-1-4
VROBEL,2-9-2
WASILOWSKI,7-8-6
WEISEMAN,2-6-8
WERHANE,2-9-2
WILLIBEY,5-2-7
WLAZLO,7-1-8
WOLFSEN,2-2-4
WOOLPERT,8-8-7
WORSTALL,7-5-3
WORTEL,2-1-3
YANOWITZ,7-9-7
YTTRI,9-2-2
ZABEN,6-6-3
ZASTERA,7-2-9
ZAWILA,2-7-9
ZIMRING,9-6-6
ZOLTAK,7-6-4
ZULLINGER,8-8-7
ZUZIAK,4-9-4
ZWINK,9-2-2
ASO,7-1-8
BONNIVILLE,2-4-6
DEGRE,1-2-3
DIDAY,1-6-7
GAFFAR,2-1-3
GRINLEY,5-4-9
HILLIAR,1-5-6
KASSAI,2-4-6
KATZMAREK,7-9-7
KAUCIC,4-8-3
LABRE,6-5-2
LEENDERS,6-4-1
MEDRICK,5-4-9
MELLONS,2-7-9
SHO,6-9-6
BRUENER,4-7-2
FAGLER,6-7-4
FAILES,6-1-7
GIBOYEAUX,6-4-1
HUIT,3-1-4
MENLEY,1-1-2
OE,2-0-2
SUNNER,8-2-1
HASHLEY,6-9-6
SITARAM,2-7-9
EDENTON,7-7-5
GRATT,1-2-3
HOLTHAM,7-7-5
HOSER,2-9-2
MOLON,3-3-6
REMBER,1-6-7
CONERS,2-9-2
DREER,1-4-5
FOLKE,2-2-4
PART,1-9-1
BEBEL,1-7-8
DUNNAN,4-1-5
KILLY,9-6-6
STINNET,5-6-2
TOMILSON,3-6-9
DOUGHTERY,5-1-6
GUDA,4-2-6
SANDILANDS,2-5-7
TUBRE,8-4-3
BAUSE,9-3-3
BICKART,1-9-1
KENSON,2-4-6
ABB,1-4-5
BROSIER,2-3-5
PIEH,5-6-2
ISMAN,1-1-2
SADIA,2-5-7
BRIJLALL,1-3-4
ECHO,2-2-4
HANSRAJ,2-6-8
CAPIE,6-1-7
SAUSSY,4-1-5
GARDINE,6-7-4
HURRAY,4-6-1
VANHEYNINGEN,2-1-3
MAGNUM,4-2-6
BLANDER,6-5-2
ENMON,2-5-7
TUE,8-2-1
ANTIA,2-7-9
MOBLY,6-7-4
CAMPBEII,6-7-4
BRAZWELL,6-3-9
CAZAUBON,2-9-2
HICKENBOTHAM,3-7-1
MOSSETT,2-1-3
GREENSMITH,1-9-1
MCNIELL,5-9-5
MULWEE,4-3-7
MUHSIN,3-9-3
WIL,9-8-8
MAUVAIS,5-9-5
FOSSITT,6-3-9
ROBETSON,8-1-9
SIGLAR,1-2-3
CALENDAR,7-6-4
FERRETTE,6-1-7
LANOS,7-9-7
RENOIS,2-6-8
FORMER,2-1-3
LANEAUX,1-5-6
MEME,1-8-9
JERRO,2-1-3
ARNICK,1-1-2
BESHIR,5-2-7
RODINSON,3-6-9
MOXAM,7-5-3
DAVISSMITH,1-6-7
JOHNSONWILLIAM,4-8-3
VENTUS,8-3-2
BOSSETT,2-8-1
GIX,9-4-4
DECUIRE,4-7-2
CHITMAN,1-4-5
DESAMOURS,6-1-7
DOILEY,2-5-7
PEARLEY,2-8-1
DORLEANS,3-4-7
COLENBURG,5-2-7
WANDICK,1-1-2
ARKADIE,7-6-4
DUPPINS,3-6-9
REDEAUX,5-1-6
BRIGHTMON,6-1-7
FARLOUGH,1-6-7
DUMBUYA,7-1-8
EZEH,1-7-8
FUNNYE,8-5-4
WHALUM,4-2-6
AMPOFO,4-8-3
MCCOGGLE,2-9-2
AAKHUS,5-2-7
ABDELHADY,7-3-1
ABLANG,2-8-1
AGRIMSON,7-8-6
ANDROES,3-1-4
ANNICHIARICO,8-6-5
ANZOVINO,4-4-8
ARENALES,3-9-3
ARMLIN,1-3-4
BAHAMON,8-1-9
BARADI,2-6-8
BARANYAI,3-5-8
BARATS,2-5-7
BARILL,1-8-9
BASTARDI,2-9-2
BEKERMAN,2-4-6
BELENO,7-1-8
BELYEW,1-8-9
BERRILL,5-8-4
BIRKMANN,1-9-1
BISCIOTTI,6-1-7
BLEYENBERG,6-8-5
BLUNDON,9-1-1
BOGGIS,6-8-5
BOMBACK,7-4-2
BORZICK,6-6-3
BOULAS,1-6-7
BOUN,9-7-7
BOURK,9-4-4
BRAMUCCI,4-3-7
BRANOFF,7-1-8
BREVOORT,8-8-7
BROZOVIC,3-8-2
BUNA,4-7-2
BURGHY,3-6-9
BUTTERWICK,8-7-6
CACHAT,2-7-9
CALSADA,3-2-5
CAMARATO,9-9-9
CASHIOLA,8-6-5
CASTANEIRA,8-2-1
CATTIE,6-7-4
CELADA,7-1-8
CHALSTROM,7-3-1
CHAUEZ,9-1-1
CHICONE,2-1-3
CHOLLET,2-1-3
COLEGIO,8-4-3
COMMISKEY,2-3-5
COSTAKIS,7-9-7
COSTICK,6-2-8
COURTIS,9-6-6
COYTE,2-3-5
CRAYTOR,7-5-3
CRUMLICH,3-3-6
CUMMO,9-2-2
DANKNER,6-7-4
DEDERER,6-8-5
DEGG,5-9-5
DEKAN,6-2-8
DELIGIANNIS,6-7-4
DEMARO,3-8-2
DEMOTTS,2-4-6
DEMYER,1-6-7
DEQUAINE,5-8-4
DETCHON,2-4-6
DIETZENBACH,2-5-7
DIGREGORY,2-7-9
DIRAFFAELE,3-1-4
DREADFULWATER,6-6-3
DUETSCH,8-9-8
DUFFLEY,8-8-7
DUGGIRALA,5-3-8
DUNCUM,6-7-4
EASLING,6-7-4
EASTHOPE,8-9-8
EKERT,1-4-5
EKLE,1-5-6
ENGL,5-6-2
ESTROFF,2-6-8
EUROPA,6-7-4
FALATKO,8-4-3
FALS,1-1-2
FAND,1-6-7
FEDELL,1-7-8
FEITSHANS,6-5-2
FELICIONE,7-8-6
FENBY,5-2-7
FENNEN,1-3-4
FETTERER,6-1-7
FIGHTS,9-6-6
FLORESGONZALEZ,5-5-1
FRERK,5-8-4
FRISZ,9-6-6
FUEHRING,8-8-7
GARZONA,8-2-1
GEARE,2-7-9
GERAY,6-5-2
GNAN,1-8-9
GOERNDT,2-9-2
GOESCH,2-1-3
GOLDHORN,3-9-3
GRENDZINSKI,5-5-1
GROD,6-2-8
GROTJAHN,7-5-3
GRUENENFELDER,5-3-8
GRUHL,3-9-3
GUILBE,8-3-2
GUVEN,8-7-6
HACHMANN,2-6-8
HAIDARI,2-3-5
HALFPAP,2-4-6
HAPPOLD,7-2-9
HARBART,2-3-5
HARDISKY,1-4-5
HASHAM,2-3-5
HAVERCAMP,7-8-6
HAZAMA,3-2-5
HENIGIN,5-7-3
HOSSEINZADEH,8-8-7
ILLINGSWORTH,6-7-4
JUKER,8-3-2
KASTENDIECK,2-1-3
KAYNER,6-5-2
KEIG,5-9-5
KIVIAT,1-8-9
KIYAN,1-5-6
KJERSTAD,6-1-7
KLECKLER,1-4-5
KLECZYNSKI,5-4-9
KOBIE,2-4-6
KOELEWYN,7-4-2
KOOTZ,3-3-6
KOPLAN,7-8-6
KOROS,3-3-6
KUIK,3-4-7
KWASNICKI,1-9-1
LACHINO,7-1-8
LANDAN,2-8-1
LAPIRA,2-1-3
LASKIE,6-6-3
LASTRE,6-6-3
LAZAROWICZ,8-9-8
LECORNU,5-2-7
LEDEN,1-3-4
LEDIG,5-5-1
LEHNERZ,1-6-7
LELEK,1-8-9
LEYTHAM,6-6-3
LIBA,1-5-6
LONGLAND,7-9-7
LORAAS,8-4-3
LOSHER,2-3-5
LUBEY,8-3-2
MACAYA,3-5-8
MACROBERTS,3-3-6
MAEDGEN,2-2-4
MAGDICH,1-8-9
MAGLIOCHETTI,3-2-5
MAKAREVICH,7-3-1
MALETA,7-9-7
MARBAUGH,5-3-8
MARTILLO,7-3-1
MARTINOV,7-6-4
MARVER,6-8-5
MCCANNE,6-2-8
MCCOLLIM,6-2-8
MEGIVERN,1-2-3
MESTANZA,7-2-9
MESTEL,1-1-2
MIDILI,9-2-2
MILLHOFF,6-3-9
MOEUNG,5-7-3
MOILES,2-8-1
MONAR,7-9-7
MONSALVO,4-8-3
MORGENSON,8-4-3
MORLANDO,4-7-2
MOZEB,2-5-7
MUEGGENBERG,9-5-5
MYLET,5-7-3
NACARATO,9-1-1
NAKONECHNY,3-8-2
NEUHARD,9-8-8
NOLLMAN,7-2-9
NOVERO,8-9-8
NUESSE,4-7-2
OJIBWAY,7-6-4
OKAYAMA,9-4-4
OLIVELLA,3-4-7
ORDAL,7-7-5
OTVOS,3-7-1
OVA,7-4-2
PAGOULATOS,8-2-1
PANARA,3-3-6
PARONE,3-3-6
PASSIONE,3-5-8
PATZELT,6-4-1
PAULUCCI,7-7-5
PECCHIO,2-3-5
PENSADO,3-8-2
PETRAMALE,3-7-1
PETRUZZELLA,5-4-9
PITSENBERGER,6-6-3
PITTSFORD,6-4-1
PLANCHE,6-8-5
PLANTILLAS,2-6-8
PLUNGIS,3-5-8
POLANIA,8-6-5
POLEO,8-1-9
POPHAL,7-7-5
PRIEHS,5-7-3
QUENTAL,9-9-9
RAFANIELLO,4-8-3
RAJIC,1-4-5
RALYEA,7-3-1
RANSICK,1-2-3
RAVIV,1-8-9
RAYWOOD,4-7-2
REMEN,1-9-1
RODERIGUEZ,1-1-2
ROMANOWSKY,4-6-1
ROMATOWSKI,4-5-9
ROSALY,7-4-2
ROSARO,4-1-5
RUGGEBERG,4-5-9
RYDZINSKI,9-9-9
SANTARCANGELO,5-8-4
SCHIERING,5-6-2
SCHLEPPENBACH,2-2-4
SCHMIOT,6-9-6
SCOGNA,7-7-5
SED,5-5-1
SERVO,2-5-7
SHAKARIAN,3-7-1
SHANDORF,7-6-4
SHATS,1-3-4
SHOHATEE,8-1-9
SHRIEVE,1-4-5
SIMONEK,2-3-5
SINGELYN,5-1-6
SONESON,8-3-2
SOVINSKY,6-2-8
SPALETTA,7-6-4
STEETS,1-6-7
STIDGER,5-5-1
STOUTER,5-5-1
STREPPONE,7-4-2
STRIEFF,5-6-2
STRONER,2-8-1
STURSA,4-4-8
SULTZBAUGH,7-4-2
SWE,5-6-2
SWYDEN,5-4-9
TABASSUM,5-1-6
TALLARIDA,3-3-6
TASI,1-3-4
TERKEURST,4-7-2
TOGNAZZINI,7-8-6
TOMCHECK,2-4-6
TOMMASINI,7-7-5
TOQUINTO,6-8-5
TRAUTHWEIN,9-4-4
VALENZO,3-2-5
VALTIERREZ,2-8-1
VAWSER,6-1-7
VERDA,6-8-5
VERNALI,6-3-9
VIESSMAN,6-6-3
VRANAS,2-1-3
WAHN,1-9-1
WANDSCHNEIDER,2-8-1
WARCHAL,2-1-3
WASSALL,2-4-6
WEACHTER,2-9-2
WEDDLETON,7-5-3
WIEDRICK,5-5-1
WILFLEY,5-6-2
WOROSZ,3-5-8
YASH,1-7-8
YEARICKS,6-4-1
YUKSEL,8-4-3
YURASITS,4-2-6
ZAKIN,1-6-7
ZANKICH,1-8-9
ZARABI,2-1-3
ZENER,1-4-5
ABBATTISTA,3-2-5
AGRES,6-8-5
AITKIN,1-9-1
ALECCI,6-9-6
ALENCAR,7-2-9
ALLMANDINGER,7-4-2
AMWEG,6-7-4
APPELQUIST,9-1-1
ARKENBERG,2-7-9
ARKUS,4-3-7
ARMELI,6-7-4
ASSMAN,2-2-4
AUNER,9-5-5
BABON,7-9-7
BANAYAN,3-1-4
BARDGETT,6-8-5
BARDONI,7-2-9
BASHAN,2-7-9
BAUMMER,9-1-1
BEIMERS,1-7-8
BELLEFEVILLE,2-6-8
BERTETTO,7-8-6
BETTLER,1-9-1
BIALKO,7-7-5
BIBERSTINE,1-3-4
BIERMEIER,6-6-3
BITTERMANN,6-2-8
BOCCELLI,2-5-7
BOLME,2-9-2
BONDERSON,8-8-7
BONETTO,8-2-1
BONFOEY,8-2-1
BORDONE,8-2-1
BRAVENDER,2-6-8
BREMILLER,1-3-4
BRUSOE,5-3-8
BRUSTEIN,8-1-9
BURTSFIELD,8-9-8
CAMPSHURE,9-5-5
CANDELORI,3-6-9
CANELLAS,7-6-4
CANENGUEZ,5-1-6
CARROZZI,7-1-8
CAVIEDES,2-3-5
CHAET,6-4-1
CHANDARA,3-2-5
CHEROK,2-4-6
CHMIELESKI,1-3-4
CIAVOLA,8-1-9
CICIRELLO,2-3-5
CIRBUS,3-6-9
CISLAK,1-9-1
CLEARFIELD,2-1-3
COSKUN,9-2-2
CUAREZMA,1-6-7
DANERI,6-9-6
DATZMAN,2-5-7
DECRISCIO,2-2-4
DELANOVAL,4-1-5
DELDOTTO,8-6-5
DELLAPIA,7-8-6
DENOUX,5-6-2
DEPOLITO,8-7-6
DEREU,4-4-8
DETTMAR,6-3-9
DIROSARIO,4-5-9
DIVAS,1-9-1
DOLBIER,2-9-2
DORTENZIO,8-1-9
DRAGICEVICH,6-2-8
DUNBRACK,4-7-2
DZAFIC,1-3-4
EBENHOEH,3-5-8
EBLER,1-5-6
ECHTERNACHT,2-4-6
EHNIS,5-5-1
ELGES,1-2-3
ESPENLAUB,5-9-5
ESTEVIS,1-8-9
FACCHINE,6-7-4
FAGERQUIST,9-6-6
FAMIGHETTI,6-2-8
FARAON,8-2-1
FASHBAUGH,5-5-1
FEAGLER,2-7-9
FEETHAM,2-2-4
FILOSO,3-1-4
FIORAMONTI,4-8-3
FIORICA,7-9-7
FOELSCH,2-3-5
FRAUENDORFER,2-3-5
FROHWEIN,2-6-8
FURCHNER,8-4-3
GAGNET,6-3-9
GALLESE,2-5-7
GARZILLO,7-3-1
GAWLOWSKI,7-5-3
GELHAUSEN,5-6-2
GEMPLER,1-3-4
GHADIMI,1-5-6
GHERNA,6-2-8
GIERISCH,5-1-6
GLOBKE,2-5-7
GOETSCHEL,7-6-4
GOLUBIC,9-6-6
GOSSENS,2-6-8
GOUGHLER,5-7-3
GRAVNING,1-1-2
GREBEN,1-5-6
GREIFE,1-4-5
GREUFE,4-4-8
GRODMAN,7-2-9
GUSTAITIS,4-4-8
GUZIEC,8-9-8
HADALA,3-6-9
HAFEZI,6-4-1
HARACZ,2-1-3
HARGUESS,9-8-8
HARVLEY,6-4-1
HASCHE,6-2-8
HAULSEE,5-3-8
HAUSBECK,9-7-7
HAVENSTRITE,2-4-6
HEMMIS,5-8-4
HENTSCH,5-9-5
HERLICH,5-4-9
HERRITZ,5-9-5
HERSTAD,6-6-3
HIRASAWA,3-5-8
HOLZNER,2-6-8
HRONEC,2-7-9
HUBENER,4-6-1
IORIZZO,3-7-1
JAGEMAN,7-8-6
JORRITSMA,7-8-6
JOULE,5-4-9
KADLETZ,6-1-7
KAEMMERLING,2-7-9
KALCEVIC,6-6-3
KARAGIANIS,3-6-9
KARTZ,1-3-4
KAVKA,2-8-1
KENNEFICK,1-5-6
KENZY,5-4-9
KIBBONS,6-3-9
KINNERSLEY,1-5-6
KLIMM,9-4-4
KLJAJIC,1-1-2
KLOKOW,3-3-6
KLYNSTRA,1-2-3
KNESEL,1-2-3
KOKERNAK,3-2-5
KORDIAK,7-8-6
KORNELL,2-4-6
KOROLESKI,8-8-7
KOURTIS,9-5-5
KOZLOWICZ,3-2-5
KRAVET,6-8-5
KRUFT,3-1-4
KRUZIC,3-4-7
KSIAZKIEWICZ,6-2-8
KUBINEC,8-3-2
KUEGLER,4-3-7
KUEMPER,4-4-8
KUFFER,8-5-4
KULBACK,4-3-7
KUNISH,3-7-1
KUNSCH,3-1-4
KURLINSKI,3-4-7
KURVERS,8-7-6
LAGIOS,7-2-9
LAGOR,7-1-8
LAMEMAN,7-7-5
LARCADE,7-1-8
LENDERINK,1-1-2
LEUTWYLER,4-2-6
LIEBETRAU,5-7-3
LJUCOVIC,9-5-5
LOEBE,7-5-3
LOSSIAH,7-4-2
LOTURCO,6-8-5
LUTGENS,8-9-8
MADDEROM,3-7-1
MAGERKURTH,9-5-5
MAGNARELLI,7-4-2
MAGRANN,2-3-5
MAHAFFIE,7-6-4
MAHAPATRA,4-3-7
MALTES,6-1-7
MAPPIN,1-5-6
MARTINEZDIAZ,7-4-2
MARUSZAK,5-6-2
MASTROBATTISTA,9-7-7
MATOLA,8-9-8
MCAFERTY,6-4-1
MCCUNNEY,8-9-8
MCKITTERICK,5-9-5
MELARAGNI,7-1-8
MENGERS,1-8-9
MERINAR,6-9-6
MERLIS,5-8-4
MERWARTH,6-1-7
MIERSMA,6-9-6
MIKALONIS,7-6-4
MILSTER,5-1-6
MIREAU,9-4-4
MOLOUGHNEY,2-7-9
MORAWIEC,3-3-6
MOSIELLO,8-2-1
MUFARREH,9-9-9
MUHN,3-8-2
MUKERJEE,9-7-7
MURATOV,1-1-2
MURZYNSKI,3-9-3
NADZAN,2-4-6
NEIDINGER,1-3-4
NESTEBY,1-8-9
NESVIG,5-8-4
NISEN,5-2-7
NOFS,6-3-9
NYIKOS,6-6-3
OBERNUEFEMANN,7-9-7
OBERSHAW,3-7-1
OBERSTE,7-5-3
OHLEN,2-7-9
ONUSCHAK,1-1-2
OPHEIKENS,7-5-3
ORIFICE,2-9-2
OTTENI,2-9-2
OXIER,2-6-8
PAHE,6-6-3
PALLISER,6-5-2
PALMATARY,3-5-8
PALUSHAJ,5-2-7
PAPERA,7-5-3
PEATMAN,7-9-7
PENSIS,5-5-1
PENTONEY,7-8-6
PETROCK,2-5-7
PETTIFER,1-8-9
PEYMAN,6-5-2
PEZZETTI,1-9-1
PFOFF,6-7-4
PISKULA,4-4-8
PIZ,9-6-6
POLLREISZ,2-4-6
POPPEMA,3-7-1
PROMES,2-3-5
PUNZAL,4-5-9
RACZAK,2-4-6
RAPKO,7-9-7
RASING,1-4-5
RAVN,1-9-1
REBISCHKE,1-7-8
REUMANN,9-5-5
REYESRODRIGUEZ,6-9-6
RIETHMAN,6-1-7
RINACA,2-8-1
ROGOSKI,3-1-4
ROSVALL,7-2-9
ROTHBLATT,7-1-8
RUBACHA,5-4-9
RUBIANES,9-8-8
RUBLY,3-3-6
SAGOR,7-8-6
SALIC,1-7-8
SCARAFILE,7-4-2
SCARAMUZZINO,2-2-4
SCHACKOW,7-4-2
SCHANILEC,6-5-2
SCHANKIN,1-6-7
SCHEIDELL,1-4-5
SCHILK,9-8-8
SCHILLERSTROM,2-7-9
SCHINZING,9-1-1
SCHWELLER,1-5-6
SCRUBY,3-4-7
SEAMANN,7-6-4
SEKINGER,1-6-7
SENCINDIVER,1-4-5
SENIUK,8-8-7
SIEKIERKA,2-5-7
SIHOTA,7-2-9
SILKER,5-6-2
SILTANEN,6-7-4
SIMCHAK,1-9-1
SIROCHMAN,7-3-1
SITRIN,9-8-8
SITTERLEY,1-6-7
SLABACK,2-2-4
SLAWEK,6-2-8
SMOCZYNSKI,6-4-1
SOLAKIAN,8-2-1
SOMICH,6-7-4
SOROS,3-2-5
SOUCHEK,5-5-1
SPARBEL,6-4-1
SPROLE,2-2-4
STARKEBAUM,1-2-3
STASINSKI,1-3-4
STAWECKI,6-4-1
STEPNICK,5-2-7
STERNFELS,1-9-1
STICKELMAN,6-2-8
STOCKDALL,7-9-7
STRANDT,1-5-6
STRYSICK,9-7-7
SURRITT,3-5-8
SWAIDNER,6-6-3
SZALEWSKI,6-2-8
TAKAYESU,1-3-4
TARASEVICH,7-9-7
THEILMAN,6-4-1
THIERMAN,6-1-7
THREM,5-5-1
TIDEMANN,6-2-8
TIMMERMEYER,6-3-9
TOLNAI,7-1-8
TOMSEN,2-3-5
TOTTA,7-6-4
TRAVAGLIONE,4-3-7
TRENDLE,1-5-6
TRENNEPOHL,7-3-1
TRETHAWAY,7-8-6
TVETEN,1-4-5
TYK,7-4-2
UFFNER,8-8-7
USECHE,4-3-7
VANDERWERKER,7-2-9
VANORSDOL,4-8-3
VAYSBERG,6-3-9
VELTEMA,2-4-6
VENDITTELLI,1-5-6
VIDLAK,1-4-5
VIGNATI,1-9-1
VILLAGRACIA,3-2-5
VINITSKY,9-3-3
VIOL,6-7-4
VOYDA,7-8-6
WARENSKI,6-4-1
WEILMUENSTER,9-2-2
WENDLICK,5-4-9
WENSMAN,6-2-8
WENTZLOFF,2-8-1
WEPRIN,5-8-4
WETZBARGER,2-6-8
WIEBERDINK,1-9-1
WILCKENS,5-1-6
WINTERHALDER,2-9-2
WOLNIAK,7-6-4
WORONA,4-1-5
YAGHOUBIAN,2-2-4
ZARECKY,6-2-8
ZECCHIN,5-9-5
ZENTHOEFER,3-2-5
ZERULL,8-5-4
ZIELINSKA,6-1-7
ZUPPE,8-4-3
ZUSPANN,4-8-3
BRUINING,3-1-4
KINIKIN,9-5-5
LAUHER,9-2-2
NICOT,6-1-7
QUINETTE,4-8-3
SHEARY,6-7-4
TALLEN,6-4-1
CARRIN,1-8-9
CIMENT,5-5-1
FADIL,1-4-5
NAVAJO,8-1-9
SINDE,5-1-6
TRENTA,6-9-6
DAINE,6-9-6
GUESE,4-8-3
HARBIT,1-3-4
JIBSON,6-9-6
RAGHUBIR,4-8-3
RICHAR,1-2-3
BURFITT,3-3-6
FERNADES,2-7-9
MARCELIS,6-2-8
MYE,5-2-7
ANTONIOS,4-4-8
NUSOM,9-1-1
YEIDER,1-2-3
REMMY,5-6-2
TABAN,2-9-2
AGUILLERA,1-4-5
HASSANALI,3-9-3
OMI,6-4-1
THIBODO,3-7-1
NOAL,7-8-6
DALIE,6-7-4
MCCONLEY,2-7-9
SNOE,2-6-8
GAILE,6-1-7
HANRY,1-2-3
KIRKUM,3-8-2
DAGUIAR,5-2-7
PRILE,5-1-6
WESSELHOFT,7-8-6
JHON,6-5-2
LABOONE,9-1-1
AA,2-0-2
FOURQUREAN,9-1-1
HITCHELL,5-9-5
MACLAIN,2-6-8
CHRISTLER,5-8-4
LASHA,2-3-5
LAUREY,9-1-1
ROUSTER,5-3-8
WARTEL,6-1-7
MAYAS,2-3-5
BARKEN,6-9-6
FUEL,8-9-8
MASCOE,3-8-2
HANSOM,7-9-7
POWELS,2-7-9
GATHE,6-8-5
YONIS,6-4-1
PROVENS,2-8-1
LAWSTON,7-7-5
CHARK,1-4-5
FARMS,1-2-3
LANEAR,7-8-6
MALCOME,3-5-8
VILSON,6-4-1
BENIFIELD,1-2-3
PALTON,7-8-6
SHEPPHERD,1-8-9
BYSE,5-1-6
MCKIBBINS,9-1-1
MURRIA,4-4-8
DISHMOND,6-8-5
GERTMAN,6-9-6
CHIZER,5-1-6
MCFADGEN,6-2-8
CALHOUNE,6-1-7
SALLIER,6-7-4
ELLZY,5-3-8
WINESBERRY,1-2-3
MAGNY,1-5-6
DELLEY,1-8-9
LACUE,9-6-6
BROCKENBERRY,7-3-1
PREVIL,5-5-1
ESTIVERNE,6-3-9
RANDIE,6-9-6
STRAMBLER,6-3-9
BOYSAW,7-8-6
KAHSAY,2-9-2
CONWRIGHT,6-3-9
PARAISON,8-4-3
ALTEMA,7-9-7
LIGHTS,9-3-3
ANOSIKE,3-8-2
OKOJIE,8-3-2
CLAITT,1-1-2
OYEWOLE,4-6-1
AGUSTI,4-1-5
ALMANZAN,3-7-1
ALQAHTANI,3-8-2
AMARILLO,8-1-9
ANDRIA,2-9-2
ANDRION,7-5-3
AVALONE,4-3-7
AYAIA,3-7-1
BAERWOLF,3-7-1
BALAND,2-5-7
BARTONI,7-9-7
BAWEJA,7-8-6
BEDINI,5-2-7
BEDNASH,6-2-8
BEISHIR,5-2-7
BENDRICK,5-7-3
BENNES,1-4-5
BENSINK,5-6-2
BERBERET,6-6-3
BETANCO,3-3-6
BIALO,7-5-3
BOHATCH,7-5-3
BOHINSKI,6-9-6
BOODT,3-8-2
BORESON,8-8-7
BORZI,6-1-7
BOSCA,7-6-4
BOSCAINO,4-2-6
BRET,5-4-9
BRUSKO,9-5-5
BRYINGTON,6-1-7
BUENNING,8-6-5
CAFFO,7-6-4
CAHUANTZI,5-8-4
CAROPRESO,9-2-2
CASALLAS,3-2-5
CASSAT,2-7-9
CELESTIAL,2-3-5
CHACA,2-5-7
CHALEFF,6-8-5
CHEWEY,1-5-6
CHICON,6-1-7
CHOQUE,5-1-6
CLODFELDER,7-5-3
CLONE,2-2-4
COLIO,3-6-9
COLOMBANI,4-8-3
COLOTTI,3-1-4
COULES,5-7-3
COVELLA,3-4-7
CRANTON,7-6-4
CRANZ,1-7-8
CRISENBERY,1-9-1
CURTY,3-3-6
CZESAK,6-5-2
DAHLAGER,7-4-2
DAPORE,3-2-5
DAUTH,4-5-9
DEGASE,2-3-5
DELOMBA,3-4-7
DENORA,3-9-3
DIDRICKSON,6-1-7
DISSEN,5-2-7
DITTERT,5-1-6
DOLEH,2-6-8
DONIO,3-9-3
DUCCINI,3-6-9
